"Time (CET)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"28.11.2016 15:45 - 28.11.2016 16:00","67493","70976"
"28.11.2016 16:00 - 28.11.2016 16:15","67734","71443"
"28.11.2016 16:15 - 28.11.2016 16:30","66861","72266"
"28.11.2016 16:30 - 28.11.2016 16:45","65671","73421"
"28.11.2016 16:45 - 28.11.2016 17:00","66715","74721"
"28.11.2016 17:00 - 28.11.2016 17:15","67420","75846"
"28.11.2016 17:15 - 28.11.2016 17:30","68045","76412"
"28.11.2016 17:30 - 28.11.2016 17:45","68291","76488"
"28.11.2016 17:45 - 28.11.2016 18:00","68388","76484"
"28.11.2016 18:00 - 28.11.2016 18:15","68269","75869"
"28.11.2016 18:15 - 28.11.2016 18:30","68096","75247"
"28.11.2016 18:30 - 28.11.2016 18:45","68209","75229"
"28.11.2016 18:45 - 28.11.2016 19:00","68274","75224"
"28.11.2016 19:00 - 28.11.2016 19:15","67584","75073"
"28.11.2016 19:15 - 28.11.2016 19:30","67227","74346"
"28.11.2016 19:30 - 28.11.2016 19:45","67026","73762"
"28.11.2016 19:45 - 28.11.2016 20:00","66451","72870"
"28.11.2016 20:00 - 28.11.2016 20:15","65565","71711"
"28.11.2016 20:15 - 28.11.2016 20:30","64363","70233"
"28.11.2016 20:30 - 28.11.2016 20:45","63718","69197"
"28.11.2016 20:45 - 28.11.2016 21:00","63290","68027"
"28.11.2016 21:00 - 28.11.2016 21:15","62886","67207"
"28.11.2016 21:15 - 28.11.2016 21:30","62089","66616"
"28.11.2016 21:30 - 28.11.2016 21:45","61671","65909"
"28.11.2016 21:45 - 28.11.2016 22:00","60392","64844"
"28.11.2016 22:00 - 28.11.2016 22:15","60196","64774"
"28.11.2016 22:15 - 28.11.2016 22:30","59206","63861"
"28.11.2016 22:30 - 28.11.2016 22:45","57887","62589"
"28.11.2016 22:45 - 28.11.2016 23:00","56537","61449"
"28.11.2016 23:00 - 28.11.2016 23:15","55115","60450"
"28.11.2016 23:15 - 28.11.2016 23:30","53850","59092"
"28.11.2016 23:30 - 28.11.2016 23:45","52778","58366"
"28.11.2016 23:45 - 29.11.2016 00:00","51955","57727"
"29.11.2016 00:00 - 29.11.2016 00:15","51929","57212"
"29.11.2016 00:15 - 29.11.2016 00:30","51289","56546"
"29.11.2016 00:30 - 29.11.2016 00:45","50621","55678"
"29.11.2016 00:45 - 29.11.2016 01:00","50066","55146"
"29.11.2016 01:00 - 29.11.2016 01:15","49526","54795"
"29.11.2016 01:15 - 29.11.2016 01:30","49114","54571"
"29.11.2016 01:30 - 29.11.2016 01:45","48838","54390"
"29.11.2016 01:45 - 29.11.2016 02:00","48550","53989"
"29.11.2016 02:00 - 29.11.2016 02:15","48261","53681"
"29.11.2016 02:15 - 29.11.2016 02:30","48051","53493"
"29.11.2016 02:30 - 29.11.2016 02:45","48236","53696"
"29.11.2016 02:45 - 29.11.2016 03:00","48326","53852"
"29.11.2016 03:00 - 29.11.2016 03:15","48461","53877"
"29.11.2016 03:15 - 29.11.2016 03:30","48483","53870"
"29.11.2016 03:30 - 29.11.2016 03:45","48625","54161"
"29.11.2016 03:45 - 29.11.2016 04:00","48763","54119"
"29.11.2016 04:00 - 29.11.2016 04:15","49297","54139"
"29.11.2016 04:15 - 29.11.2016 04:30","49514","54483"
"29.11.2016 04:30 - 29.11.2016 04:45","49928","55176"
"29.11.2016 04:45 - 29.11.2016 05:00","50366","55851"
"29.11.2016 05:00 - 29.11.2016 05:15","51593","56669"
"29.11.2016 05:15 - 29.11.2016 05:30","52222","57294"
"29.11.2016 05:30 - 29.11.2016 05:45","53263","58619"
"29.11.2016 05:45 - 29.11.2016 06:00","54627","60149"
"29.11.2016 06:00 - 29.11.2016 06:15","57632","62784"
"29.11.2016 06:15 - 29.11.2016 06:30","60039","64951"
"29.11.2016 06:30 - 29.11.2016 06:45","62258","67180"
"29.11.2016 06:45 - 29.11.2016 07:00","64028","68926"
"29.11.2016 07:00 - 29.11.2016 07:15","66168","71318"
"29.11.2016 07:15 - 29.11.2016 07:30","66760","72601"
"29.11.2016 07:30 - 29.11.2016 07:45","67413","73232"
"29.11.2016 07:45 - 29.11.2016 08:00","68018","73481"
"29.11.2016 08:00 - 29.11.2016 08:15","68877","73719"
"29.11.2016 08:15 - 29.11.2016 08:30","68922","73951"
"29.11.2016 08:30 - 29.11.2016 08:45","69046","74251"
"29.11.2016 08:45 - 29.11.2016 09:00","68905","74130"
"29.11.2016 09:00 - 29.11.2016 09:15","68629","73501"
"29.11.2016 09:15 - 29.11.2016 09:30","68626","73403"
"29.11.2016 09:30 - 29.11.2016 09:45","68905","73506"
"29.11.2016 09:45 - 29.11.2016 10:00","69356","73406"
"29.11.2016 10:00 - 29.11.2016 10:15","69561","73553"
"29.11.2016 10:15 - 29.11.2016 10:30","69721","73399"
"29.11.2016 10:30 - 29.11.2016 10:45","70293","73389"
"29.11.2016 10:45 - 29.11.2016 11:00","70390","73672"
"29.11.2016 11:00 - 29.11.2016 11:15","70435","73956"
"29.11.2016 11:15 - 29.11.2016 11:30","70605","73933"
"29.11.2016 11:30 - 29.11.2016 11:45","70911","74235"
"29.11.2016 11:45 - 29.11.2016 12:00","70610","74192"
"29.11.2016 12:00 - 29.11.2016 12:15","70182","73700"
"29.11.2016 12:15 - 29.11.2016 12:30","69943","73492"
"29.11.2016 12:30 - 29.11.2016 12:45","69739","73546"
"29.11.2016 12:45 - 29.11.2016 13:00","69874","73401"
"29.11.2016 13:00 - 29.11.2016 13:15","69637","73423"
"29.11.2016 13:15 - 29.11.2016 13:30","69416","73088"
"29.11.2016 13:30 - 29.11.2016 13:45","69236","72801"
"29.11.2016 13:45 - 29.11.2016 14:00","68497","72159"
"29.11.2016 14:00 - 29.11.2016 14:15","68436","72061"
"29.11.2016 14:15 - 29.11.2016 14:30","68203","72084"
"29.11.2016 14:30 - 29.11.2016 14:45","68392","72055"
"29.11.2016 14:45 - 29.11.2016 15:00","68424","71973"
"29.11.2016 15:00 - 29.11.2016 15:15","68215","72116"
"29.11.2016 15:15 - 29.11.2016 15:30","68108","72065"
"29.11.2016 15:30 - 29.11.2016 15:45","68030","72058"
"29.11.2016 15:45 - 29.11.2016 16:00","67907","72414"
"29.11.2016 16:00 - 29.11.2016 16:15","68343","72789"
"29.11.2016 16:15 - 29.11.2016 16:30","68086","73372"
"29.11.2016 16:30 - 29.11.2016 16:45","68484","74573"
"29.11.2016 16:45 - 29.11.2016 17:00","70373","76057"
"29.11.2016 17:00 - 29.11.2016 17:15","71028","77161"
"29.11.2016 17:15 - 29.11.2016 17:30","71526","77565"
"29.11.2016 17:30 - 29.11.2016 17:45","71815","77655"
"29.11.2016 17:45 - 29.11.2016 18:00","71798","78117"
"29.11.2016 18:00 - 29.11.2016 18:15","71525","77336"
"29.11.2016 18:15 - 29.11.2016 18:30","71270","76855"
"29.11.2016 18:30 - 29.11.2016 18:45","71370","76612"
"29.11.2016 18:45 - 29.11.2016 19:00","71323","76692"
"29.11.2016 19:00 - 29.11.2016 19:15","70413","76606"
"29.11.2016 19:15 - 29.11.2016 19:30","69758","75801"
"29.11.2016 19:30 - 29.11.2016 19:45","69456","75300"
"29.11.2016 19:45 - 29.11.2016 20:00","68650","74668"
"29.11.2016 20:00 - 29.11.2016 20:15","67551","73340"
"29.11.2016 20:15 - 29.11.2016 20:30","65852","71923"
"29.11.2016 20:30 - 29.11.2016 20:45","64841","70958"
"29.11.2016 20:45 - 29.11.2016 21:00","64106","69994"
"29.11.2016 21:00 - 29.11.2016 21:15","63061","69351"
"29.11.2016 21:15 - 29.11.2016 21:30","62415","68343"
"29.11.2016 21:30 - 29.11.2016 21:45","61565","67487"
"29.11.2016 21:45 - 29.11.2016 22:00","60822","66508"
"29.11.2016 22:00 - 29.11.2016 22:15","60696","66230"
"29.11.2016 22:15 - 29.11.2016 22:30","60028","65744"
"29.11.2016 22:30 - 29.11.2016 22:45","58725","64617"
"29.11.2016 22:45 - 29.11.2016 23:00","57192","63551"
"29.11.2016 23:00 - 29.11.2016 23:15","55761","62348"
"29.11.2016 23:15 - 29.11.2016 23:30","54500","61223"
"29.11.2016 23:30 - 29.11.2016 23:45","53424","60426"
"29.11.2016 23:45 - 30.11.2016 00:00","52547","59636"
"30.11.2016 00:00 - 30.11.2016 00:15","52659","58115"
"30.11.2016 00:15 - 30.11.2016 00:30","51961","57404"
"30.11.2016 00:30 - 30.11.2016 00:45","51350","56757"
"30.11.2016 00:45 - 30.11.2016 01:00","50749","56328"
"30.11.2016 01:00 - 30.11.2016 01:15","50146","55602"
"30.11.2016 01:15 - 30.11.2016 01:30","49734","55188"
"30.11.2016 01:30 - 30.11.2016 01:45","49515","54808"
"30.11.2016 01:45 - 30.11.2016 02:00","49341","54618"
"30.11.2016 02:00 - 30.11.2016 02:15","48958","54353"
"30.11.2016 02:15 - 30.11.2016 02:30","48768","54340"
"30.11.2016 02:30 - 30.11.2016 02:45","48817","54268"
"30.11.2016 02:45 - 30.11.2016 03:00","48888","54219"
"30.11.2016 03:00 - 30.11.2016 03:15","49083","54383"
"30.11.2016 03:15 - 30.11.2016 03:30","49101","54389"
"30.11.2016 03:30 - 30.11.2016 03:45","49251","54860"
"30.11.2016 03:45 - 30.11.2016 04:00","49346","54741"
"30.11.2016 04:00 - 30.11.2016 04:15","49927","54891"
"30.11.2016 04:15 - 30.11.2016 04:30","50237","55348"
"30.11.2016 04:30 - 30.11.2016 04:45","50558","55997"
"30.11.2016 04:45 - 30.11.2016 05:00","51054","56315"
"30.11.2016 05:00 - 30.11.2016 05:15","52185","57038"
"30.11.2016 05:15 - 30.11.2016 05:30","52678","57865"
"30.11.2016 05:30 - 30.11.2016 05:45","53918","59222"
"30.11.2016 05:45 - 30.11.2016 06:00","55225","60967"
"30.11.2016 06:00 - 30.11.2016 06:15","57991","63574"
"30.11.2016 06:15 - 30.11.2016 06:30","60306","65961"
"30.11.2016 06:30 - 30.11.2016 06:45","62533","68211"
"30.11.2016 06:45 - 30.11.2016 07:00","64326","70127"
"30.11.2016 07:00 - 30.11.2016 07:15","66293","72531"
"30.11.2016 07:15 - 30.11.2016 07:30","67509","73478"
"30.11.2016 07:30 - 30.11.2016 07:45","68333","74508"
"30.11.2016 07:45 - 30.11.2016 08:00","69043","75010"
"30.11.2016 08:00 - 30.11.2016 08:15","69427","75334"
"30.11.2016 08:15 - 30.11.2016 08:30","69735","75496"
"30.11.2016 08:30 - 30.11.2016 08:45","69965","75719"
"30.11.2016 08:45 - 30.11.2016 09:00","69945","75610"
"30.11.2016 09:00 - 30.11.2016 09:15","69515","74780"
"30.11.2016 09:15 - 30.11.2016 09:30","69397","74928"
"30.11.2016 09:30 - 30.11.2016 09:45","69629","75008"
"30.11.2016 09:45 - 30.11.2016 10:00","69802","74750"
"30.11.2016 10:00 - 30.11.2016 10:15","69750","74696"
"30.11.2016 10:15 - 30.11.2016 10:30","70086","74587"
"30.11.2016 10:30 - 30.11.2016 10:45","70086","74877"
"30.11.2016 10:45 - 30.11.2016 11:00","70276","75210"
"30.11.2016 11:00 - 30.11.2016 11:15","70444","75281"
"30.11.2016 11:15 - 30.11.2016 11:30","70692","75711"
"30.11.2016 11:30 - 30.11.2016 11:45","70903","75433"
"30.11.2016 11:45 - 30.11.2016 12:00","70575","75515"
"30.11.2016 12:00 - 30.11.2016 12:15","70082","75104"
"30.11.2016 12:15 - 30.11.2016 12:30","69968","74727"
"30.11.2016 12:30 - 30.11.2016 12:45","69702","74672"
"30.11.2016 12:45 - 30.11.2016 13:00","69846","74436"
"30.11.2016 13:00 - 30.11.2016 13:15","70087","75002"
"30.11.2016 13:15 - 30.11.2016 13:30","69885","74577"
"30.11.2016 13:30 - 30.11.2016 13:45","69592","74283"
"30.11.2016 13:45 - 30.11.2016 14:00","69012","73993"
"30.11.2016 14:00 - 30.11.2016 14:15","68680","74178"
"30.11.2016 14:15 - 30.11.2016 14:30","68620","74050"
"30.11.2016 14:30 - 30.11.2016 14:45","68853","73999"
"30.11.2016 14:45 - 30.11.2016 15:00","68940","73712"
"30.11.2016 15:00 - 30.11.2016 15:15","68501","74082"
"30.11.2016 15:15 - 30.11.2016 15:30","68475","74063"
"30.11.2016 15:30 - 30.11.2016 15:45","68315","73804"
"30.11.2016 15:45 - 30.11.2016 16:00","68353","73679"
"30.11.2016 16:00 - 30.11.2016 16:15","68814","74170"
"30.11.2016 16:15 - 30.11.2016 16:30","68689","74987"
"30.11.2016 16:30 - 30.11.2016 16:45","69080","75723"
"30.11.2016 16:45 - 30.11.2016 17:00","71008","76717"
"30.11.2016 17:00 - 30.11.2016 17:15","71739","77339"
"30.11.2016 17:15 - 30.11.2016 17:30","72166","77879"
"30.11.2016 17:30 - 30.11.2016 17:45","72300","78238"
"30.11.2016 17:45 - 30.11.2016 18:00","72212","78208"
"30.11.2016 18:00 - 30.11.2016 18:15","71708","77416"
"30.11.2016 18:15 - 30.11.2016 18:30","71436","76881"
"30.11.2016 18:30 - 30.11.2016 18:45","71500","76947"
"30.11.2016 18:45 - 30.11.2016 19:00","71325","76550"
"30.11.2016 19:00 - 30.11.2016 19:15","70876","76494"
"30.11.2016 19:15 - 30.11.2016 19:30","70146","75781"
"30.11.2016 19:30 - 30.11.2016 19:45","69622","75065"
"30.11.2016 19:45 - 30.11.2016 20:00","68821","74261"
"30.11.2016 20:00 - 30.11.2016 20:15","67708","72423"
"30.11.2016 20:15 - 30.11.2016 20:30","66290","71118"
"30.11.2016 20:30 - 30.11.2016 20:45","65288","70067"
"30.11.2016 20:45 - 30.11.2016 21:00","64454","68936"
"30.11.2016 21:00 - 30.11.2016 21:15","63552","67908"
"30.11.2016 21:15 - 30.11.2016 21:30","62935","67181"
"30.11.2016 21:30 - 30.11.2016 21:45","62284","65789"
"30.11.2016 21:45 - 30.11.2016 22:00","61468","65262"
"30.11.2016 22:00 - 30.11.2016 22:15","61307","64658"
"30.11.2016 22:15 - 30.11.2016 22:30","60691","64140"
"30.11.2016 22:30 - 30.11.2016 22:45","59667","63055"
"30.11.2016 22:45 - 30.11.2016 23:00","58160","62062"
"30.11.2016 23:00 - 30.11.2016 23:15","56670","60623"
"30.11.2016 23:15 - 30.11.2016 23:30","55426","59669"
"30.11.2016 23:30 - 30.11.2016 23:45","54531","58443"
"30.11.2016 23:45 - 01.12.2016 00:00","53494","57496"
"01.12.2016 00:00 - 01.12.2016 00:15","54340","56536"
"01.12.2016 00:15 - 01.12.2016 00:30","53692","55769"
"01.12.2016 00:30 - 01.12.2016 00:45","52964","55400"
"01.12.2016 00:45 - 01.12.2016 01:00","52375","54601"
"01.12.2016 01:00 - 01.12.2016 01:15","51758","54031"
"01.12.2016 01:15 - 01.12.2016 01:30","51274","53720"
"01.12.2016 01:30 - 01.12.2016 01:45","51116","53365"
"01.12.2016 01:45 - 01.12.2016 02:00","50762","53015"
"01.12.2016 02:00 - 01.12.2016 02:15","50471","52608"
"01.12.2016 02:15 - 01.12.2016 02:30","50284","52326"
"01.12.2016 02:30 - 01.12.2016 02:45","50457","52429"
"01.12.2016 02:45 - 01.12.2016 03:00","50456","52689"
"01.12.2016 03:00 - 01.12.2016 03:15","50552","52845"
"01.12.2016 03:15 - 01.12.2016 03:30","50592","52750"
"01.12.2016 03:30 - 01.12.2016 03:45","50728","52920"
"01.12.2016 03:45 - 01.12.2016 04:00","50865","53012"
"01.12.2016 04:00 - 01.12.2016 04:15","51406","53442"
"01.12.2016 04:15 - 01.12.2016 04:30","51780","53832"
"01.12.2016 04:30 - 01.12.2016 04:45","51942","54235"
"01.12.2016 04:45 - 01.12.2016 05:00","52467","54508"
"01.12.2016 05:00 - 01.12.2016 05:15","53515","55785"
"01.12.2016 05:15 - 01.12.2016 05:30","54100","56415"
"01.12.2016 05:30 - 01.12.2016 05:45","55270","57431"
"01.12.2016 05:45 - 01.12.2016 06:00","56524","58956"
"01.12.2016 06:00 - 01.12.2016 06:15","59300","61967"
"01.12.2016 06:15 - 01.12.2016 06:30","62012","64512"
"01.12.2016 06:30 - 01.12.2016 06:45","63894","66687"
"01.12.2016 06:45 - 01.12.2016 07:00","65488","68508"
"01.12.2016 07:00 - 01.12.2016 07:15","67687","70532"
"01.12.2016 07:15 - 01.12.2016 07:30","68146","72179"
"01.12.2016 07:30 - 01.12.2016 07:45","69029","73240"
"01.12.2016 07:45 - 01.12.2016 08:00","69540","73897"
"01.12.2016 08:00 - 01.12.2016 08:15","70513","74293"
"01.12.2016 08:15 - 01.12.2016 08:30","70587","74729"
"01.12.2016 08:30 - 01.12.2016 08:45","70510","74851"
"01.12.2016 08:45 - 01.12.2016 09:00","70503","74785"
"01.12.2016 09:00 - 01.12.2016 09:15","70291","74822"
"01.12.2016 09:15 - 01.12.2016 09:30","70040","75037"
"01.12.2016 09:30 - 01.12.2016 09:45","70601","75347"
"01.12.2016 09:45 - 01.12.2016 10:00","70761","75517"
"01.12.2016 10:00 - 01.12.2016 10:15","70802","75591"
"01.12.2016 10:15 - 01.12.2016 10:30","70949","75660"
"01.12.2016 10:30 - 01.12.2016 10:45","71343","75884"
"01.12.2016 10:45 - 01.12.2016 11:00","71427","75892"
"01.12.2016 11:00 - 01.12.2016 11:15","71760","76048"
"01.12.2016 11:15 - 01.12.2016 11:30","71944","76017"
"01.12.2016 11:30 - 01.12.2016 11:45","72202","76046"
"01.12.2016 11:45 - 01.12.2016 12:00","72067","75839"
"01.12.2016 12:00 - 01.12.2016 12:15","71431","75476"
"01.12.2016 12:15 - 01.12.2016 12:30","71343","75181"
"01.12.2016 12:30 - 01.12.2016 12:45","71200","75148"
"01.12.2016 12:45 - 01.12.2016 13:00","71409","75140"
"01.12.2016 13:00 - 01.12.2016 13:15","71351","75245"
"01.12.2016 13:15 - 01.12.2016 13:30","71201","74929"
"01.12.2016 13:30 - 01.12.2016 13:45","70881","74613"
"01.12.2016 13:45 - 01.12.2016 14:00","70094","73958"
"01.12.2016 14:00 - 01.12.2016 14:15","69963","73925"
"01.12.2016 14:15 - 01.12.2016 14:30","69861","73802"
"01.12.2016 14:30 - 01.12.2016 14:45","70167","73866"
"01.12.2016 14:45 - 01.12.2016 15:00","69825","73673"
"01.12.2016 15:00 - 01.12.2016 15:15","69383","73765"
"01.12.2016 15:15 - 01.12.2016 15:30","69727","73559"
"01.12.2016 15:30 - 01.12.2016 15:45","69220","73549"
"01.12.2016 15:45 - 01.12.2016 16:00","69367","73628"
"01.12.2016 16:00 - 01.12.2016 16:15","69864","73902"
"01.12.2016 16:15 - 01.12.2016 16:30","69528","74344"
"01.12.2016 16:30 - 01.12.2016 16:45","69861","75203"
"01.12.2016 16:45 - 01.12.2016 17:00","72062","75875"
"01.12.2016 17:00 - 01.12.2016 17:15","72797","76632"
"01.12.2016 17:15 - 01.12.2016 17:30","73078","77031"
"01.12.2016 17:30 - 01.12.2016 17:45","73589","77225"
"01.12.2016 17:45 - 01.12.2016 18:00","73192","76711"
"01.12.2016 18:00 - 01.12.2016 18:15","72920","76385"
"01.12.2016 18:15 - 01.12.2016 18:30","72685","75908"
"01.12.2016 18:30 - 01.12.2016 18:45","72628","76010"
"01.12.2016 18:45 - 01.12.2016 19:00","72626","76049"
"01.12.2016 19:00 - 01.12.2016 19:15","72173","75329"
"01.12.2016 19:15 - 01.12.2016 19:30","71643","74720"
"01.12.2016 19:30 - 01.12.2016 19:45","71217","74177"
"01.12.2016 19:45 - 01.12.2016 20:00","70275","73647"
"01.12.2016 20:00 - 01.12.2016 20:15","69068","71911"
"01.12.2016 20:15 - 01.12.2016 20:30","67709","70713"
"01.12.2016 20:30 - 01.12.2016 20:45","66473","69761"
"01.12.2016 20:45 - 01.12.2016 21:00","65722","68633"
"01.12.2016 21:00 - 01.12.2016 21:15","64603","68010"
"01.12.2016 21:15 - 01.12.2016 21:30","64198","67069"
"01.12.2016 21:30 - 01.12.2016 21:45","63514","66295"
"01.12.2016 21:45 - 01.12.2016 22:00","62700","65134"
"01.12.2016 22:00 - 01.12.2016 22:15","62606","64893"
"01.12.2016 22:15 - 01.12.2016 22:30","61981","63989"
"01.12.2016 22:30 - 01.12.2016 22:45","60875","62568"
"01.12.2016 22:45 - 01.12.2016 23:00","59394","61393"
"01.12.2016 23:00 - 01.12.2016 23:15","57859","60242"
"01.12.2016 23:15 - 01.12.2016 23:30","56674","59523"
"01.12.2016 23:30 - 01.12.2016 23:45","55703","58252"
"01.12.2016 23:45 - 02.12.2016 00:00","54732","57137"
"02.12.2016 00:00 - 02.12.2016 00:15","53394","56272"
"02.12.2016 00:15 - 02.12.2016 00:30","52696","55516"
"02.12.2016 00:30 - 02.12.2016 00:45","51898","54639"
"02.12.2016 00:45 - 02.12.2016 01:00","51338","53937"
"02.12.2016 01:00 - 02.12.2016 01:15","50776","53356"
"02.12.2016 01:15 - 02.12.2016 01:30","50207","53125"
"02.12.2016 01:30 - 02.12.2016 01:45","49997","52690"
"02.12.2016 01:45 - 02.12.2016 02:00","49682","52183"
"02.12.2016 02:00 - 02.12.2016 02:15","49410","51794"
"02.12.2016 02:15 - 02.12.2016 02:30","49089","51519"
"02.12.2016 02:30 - 02.12.2016 02:45","49382","51364"
"02.12.2016 02:45 - 02.12.2016 03:00","49345","51380"
"02.12.2016 03:00 - 02.12.2016 03:15","49474","51515"
"02.12.2016 03:15 - 02.12.2016 03:30","49474","51588"
"02.12.2016 03:30 - 02.12.2016 03:45","49579","51732"
"02.12.2016 03:45 - 02.12.2016 04:00","49818","52295"
"02.12.2016 04:00 - 02.12.2016 04:15","50434","52701"
"02.12.2016 04:15 - 02.12.2016 04:30","50897","53237"
"02.12.2016 04:30 - 02.12.2016 04:45","51024","53501"
"02.12.2016 04:45 - 02.12.2016 05:00","51646","54181"
"02.12.2016 05:00 - 02.12.2016 05:15","52781","55443"
"02.12.2016 05:15 - 02.12.2016 05:30","53192","55941"
"02.12.2016 05:30 - 02.12.2016 05:45","54287","57199"
"02.12.2016 05:45 - 02.12.2016 06:00","55635","58538"
"02.12.2016 06:00 - 02.12.2016 06:15","58472","61362"
"02.12.2016 06:15 - 02.12.2016 06:30","60744","63781"
"02.12.2016 06:30 - 02.12.2016 06:45","63035","65831"
"02.12.2016 06:45 - 02.12.2016 07:00","64562","67826"
"02.12.2016 07:00 - 02.12.2016 07:15","66838","70406"
"02.12.2016 07:15 - 02.12.2016 07:30","67839","71773"
"02.12.2016 07:30 - 02.12.2016 07:45","68982","72497"
"02.12.2016 07:45 - 02.12.2016 08:00","69205","73147"
"02.12.2016 08:00 - 02.12.2016 08:15","70471","74001"
"02.12.2016 08:15 - 02.12.2016 08:30","70492","74161"
"02.12.2016 08:30 - 02.12.2016 08:45","70260","74187"
"02.12.2016 08:45 - 02.12.2016 09:00","70413","74022"
"02.12.2016 09:00 - 02.12.2016 09:15","70375","73534"
"02.12.2016 09:15 - 02.12.2016 09:30","70068","73822"
"02.12.2016 09:30 - 02.12.2016 09:45","70458","73927"
"02.12.2016 09:45 - 02.12.2016 10:00","70548","73875"
"02.12.2016 10:00 - 02.12.2016 10:15","70564","73766"
"02.12.2016 10:15 - 02.12.2016 10:30","70541","73700"
"02.12.2016 10:30 - 02.12.2016 10:45","70909","74047"
"02.12.2016 10:45 - 02.12.2016 11:00","71069","74174"
"02.12.2016 11:00 - 02.12.2016 11:15","71432","74071"
"02.12.2016 11:15 - 02.12.2016 11:30","71438","74234"
"02.12.2016 11:30 - 02.12.2016 11:45","71635","74187"
"02.12.2016 11:45 - 02.12.2016 12:00","71790","74103"
"02.12.2016 12:00 - 02.12.2016 12:15","70289","73810"
"02.12.2016 12:15 - 02.12.2016 12:30","70565","73847"
"02.12.2016 12:30 - 02.12.2016 12:45","70166","73567"
"02.12.2016 12:45 - 02.12.2016 13:00","70296","72897"
"02.12.2016 13:00 - 02.12.2016 13:15","69834","72960"
"02.12.2016 13:15 - 02.12.2016 13:30","69472","72516"
"02.12.2016 13:30 - 02.12.2016 13:45","69464","71920"
"02.12.2016 13:45 - 02.12.2016 14:00","68427","71250"
"02.12.2016 14:00 - 02.12.2016 14:15","68372","71017"
"02.12.2016 14:15 - 02.12.2016 14:30","68118","70699"
"02.12.2016 14:30 - 02.12.2016 14:45","68454","70463"
"02.12.2016 14:45 - 02.12.2016 15:00","68024","69919"
"02.12.2016 15:00 - 02.12.2016 15:15","67387","69801"
"02.12.2016 15:15 - 02.12.2016 15:30","67924","69369"
"02.12.2016 15:30 - 02.12.2016 15:45","67850","69354"
"02.12.2016 15:45 - 02.12.2016 16:00","67298","69384"
"02.12.2016 16:00 - 02.12.2016 16:15","68512","70006"
"02.12.2016 16:15 - 02.12.2016 16:30","67927","70913"
"02.12.2016 16:30 - 02.12.2016 16:45","68014","72272"
"02.12.2016 16:45 - 02.12.2016 17:00","70241","73293"
"02.12.2016 17:00 - 02.12.2016 17:15","70812","73839"
"02.12.2016 17:15 - 02.12.2016 17:30","70915","73952"
"02.12.2016 17:30 - 02.12.2016 17:45","71219","73904"
"02.12.2016 17:45 - 02.12.2016 18:00","70970","73671"
"02.12.2016 18:00 - 02.12.2016 18:15","70631","73223"
"02.12.2016 18:15 - 02.12.2016 18:30","70233","72777"
"02.12.2016 18:30 - 02.12.2016 18:45","70402","72510"
"02.12.2016 18:45 - 02.12.2016 19:00","70121","72180"
"02.12.2016 19:00 - 02.12.2016 19:15","69534","71665"
"02.12.2016 19:15 - 02.12.2016 19:30","68955","71022"
